lon,lat,B2,B4,B6,B8,B11,B12,NDVI,EVI,NDWI,NBR
,,,,,,,,,,,
,,,,,,,,,,,
-96.7541705701982,28.702296221723863,0.06804999709129333,0.08595000207424164,0.15404999256134033,0.18164999783039093,0.3007499873638153,0.2244500070810318,0.35762330889701843,0.20156278179573592,-0.24689052999019623,-0.10539278388023376
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-98.53732640917546,31.17041746484225,0.03725000098347664,0.04554999992251396,0.1509000062942505,0.17739999294281006,0.1521500051021576,0.09724999964237213,0.5913881659507751,0.2814120647499781,0.07661959528923035,0.29182595014572144
-95.73233693451226,47.06835220554749,0.03700000047683716,0.0414000004529953,0.22280000150203705,0.2483000010251999,0.16110000014305115,0.07240000367164612,0.7141870856285095,0.42425361003912937,0.21299463510513306,0.548487663269043
,,,,,,,,,,,
-68.50440067284956,46.30478421404589,0.1216999962925911,0.15964999794960022,0.3468500077724457,0.3952000141143799,0.19155000150203705,0.10170000046491623,0.42452916502952576,0.40884162064988566,0.34708139300346375,0.5906621217727661
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-77.47632457299328,36.3267471956883,0.02879999950528145,0.03840000182390213,0.12319999933242798,0.1859000027179718,0.17100000381469727,0.09160000085830688,0.6576014161109924,0.30721486036683093,0.04174838587641716,0.3398198187351227
-113.52796271292,48.876211714838014,0.03525000065565109,0.05863749980926514,0.23196665942668915,0.2874000072479248,0.13232499361038208,0.06584999710321426,0.6610916256904602,0.4159772106798888,0.3694681227207184,0.6271762251853943
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-82.05099515737194,37.22281669159752,0.028850000351667404,0.051899999380111694,0.18970000743865967,0.2215999960899353,0.19169999659061432,0.10164999961853027,0.6204752922058105,0.32222538314464244,0.07234454154968262,0.37107500433921814
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
-96.91586732133972,29.191878051569,0.051600001752376556,0.07635000348091125,0.22304999828338623,0.27160000801086426,0.29660001397132874,0.1855500042438507,0.5611438155174255,0.3635398864957579,-0.0439985990524292,0.1882314383983612
-114.415049055988,46.44402308308441,0.10840000212192535,0.1356000006198883,0.21654999256134033,0.2565000057220459,0.25949999690055847,0.1920499950647354,0.3083397150039673,0.24043434437335215,-0.005813936237245798,0.1436852365732193
,,,,,,,,,,,
-117.03139232098611,35.592374450920595,0.14380000531673431,0.23999999463558197,0.26570001244544983,0.28540000319480896,0.35580000281333923,0.32910001277923584,0.08641037344932556,0.0689173757630789,-0.10979413241147995,-0.07111474126577377
-116.58448046713666,36.47272342935772,0.11919999867677689,0.1728000044822693,0.2009499967098236,0.2029999941587448,0.21850000321865082,0.19664999842643738,0.08036186546087265,0.05610044022394979,-0.036773450672626495,0.015888892114162445
-96.09390883637036,31.642032989004996,0.06379999965429306,0.10170000046491623,0.2590999901294708,0.3131999969482422,0.3208500146865845,0.19619999825954437,0.509761393070221,0.3659422730676664,-0.012065322138369083,0.22968198359012604
