lon,lat,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,soc,ph_x10,sand_pct,clay_pct,bd,land_cover
-95.17088988193755,41.10129293078356,-0.09356401384083046,-0.13588619761630144,0.17279507881584008,-0.13016532103037293,0.08882737408688965,-0.09356401384083046,-0.13588619761630144,0.11374086889657825,0.006151480199923107,-0.2599000384467512,0.01574778931180315,-0.07535563244905807,-0.022206843521722412,0.022206843521722412,-0.17937716262975778,0.07111111111111111,-0.17279507881584008,0.16633602460592078,-0.14173010380622836,0.00024605920799692423,-0.14769703960015382,-0.24415224913494812,0.11909265667051133,0.12456747404844293,0.03254133025759323,0.12456747404844293,-0.08421376393694734,-0.12456747404844293,0.10340638216070744,-0.2599000384467512,-0.1929104190695886,-0.12456747404844293,0.06698961937716265,-0.05536332179930796,-0.11909265667051133,0.13016532103037293,-0.007443291041906958,-0.08882737408688965,0.13588619761630144,-0.00024605920799692423,-0.024605920799692427,0.010396001537870049,0.0629911572472126,-0.13588619761630144,-0.08882737408688965,-0.006151480199923107,0.22145328719723184,0.019930795847750864,0.08882737408688965,-0.1929104190695886,0.14173010380622836,0.12456747404844293,-0.08421376393694734,0.2069357939254133,0.11909265667051133,0.16633602460592078,0.007443291041906958,0.09842368319876971,0.09842368319876971,0.08882737408688965,-0.14769703960015382,-0.16000000000000003,-0.14173010380622836,0.004982698961937716,2,65,15,27,151,12
-96.23988507003979,40.86323938049188,-0.06698961937716265,-0.05911572472126105,0.06698961937716265,-0.22145328719723184,0.07111111111111111,-0.07972318339100345,-0.06698961937716265,0.14769703960015382,0.004982698961937716,-0.2599000384467512,0.0629911572472126,-0.041584006151480196,-0.002214532871972318,0.010396001537870049,-0.04822760476739715,0.10340638216070744,-0.17937716262975778,0.07972318339100345,-0.16633602460592078,0.13016532103037293,-0.08421376393694734,0.004982698961937716,0.09842368319876971,0.07972318339100345,-0.06698961937716265,0.16633602460592078,0.10340638216070744,-0.044844290657439445,0.05536332179930796,-0.2599000384467512,-0.2288965782391388,-0.11909265667051133,0.08882737408688965,0.07972318339100345,-0.05536332179930796,-0.1085121107266436,-0.05536332179930796,0.041584006151480196,0.1929104190695886,-0.06698961937716265,-0.01384083044982699,0.03844675124951941,0.17937716262975778,-0.1929104190695886,-0.05536332179930796,0.08882737408688965,0.2519646289888504,-0.05911572472126105,0.13016532103037293,-0.11909265667051133,0.2069357939254133,0.09356401384083046,-0.13016532103037293,0.186082276047674,0.13588619761630144,0.24415224913494812,-0.10340638216070744,0.07972318339100345,0.0629911572472126,-0.11374086889657825,-0.16633602460592078,-0.044844290657439445,-0.13588619761630144,0.10340638216070744,3,65,8,31,157,12
-108.97125843422371,38.312023973592446,0.16000000000000003,0.008858131487889272,-0.07972318339100345,-0.11374086889657825,0.07972318339100345,0.14173010380622836,0.024605920799692427,0.08882737408688965,-0.15378700499807765,-0.09356401384083046,0.0629911572472126,0.010396001537870049,-0.06698961937716265,-0.06698961937716265,0.1929104190695886,-0.003936947327950788,0.017777777777777778,0.08882737408688965,0.29287197231833906,-0.1085121107266436,0.07535563244905807,-0.19986159169550174,0.17279507881584008,-0.11374086889657825,-0.01574778931180315,0.08882737408688965,-0.07535563244905807,0.012056901191849288,0.16633602460592078,0.13588619761630144,0.10340638216070744,0.2761399461745483,0.24415224913494812,0.11909265667051133,0.07972318339100345,0.024605920799692427,-0.07111111111111111,0.07111111111111111,-0.12456747404844293,0.16633602460592078,-0.024605920799692427,0.03844675124951941,0.08421376393694734,-0.044844290657439445,6.151480199923106e-05,0.07111111111111111,0.08421376393694734,-0.14769703960015382,0.07535563244905807,-0.2761399461745483,0.14173010380622836,-0.14769703960015382,-0.007443291041906958,0.17937716262975778,0.16633602460592078,0.09842368319876971,-0.19986159169550174,-0.13016532103037293,-0.11909265667051133,-0.13016532103037293,0.13588619761630144,-0.041584006151480196,0.08882737408688965,0.0271280276816609,7,77,47,18,137,10
-102.00257761766652,29.98239550159418,0.11374086889657825,0.05911572472126105,-0.004982698961937716,0.14173010380622836,0.06698961937716265,0.006151480199923107,-0.13588619761630144,0.03254133025759323,-0.17937716262975778,-0.024605920799692427,-0.024605920799692427,-0.09842368319876971,-0.24415224913494812,-0.2519646289888504,0.03844675124951941,-0.041584006151480196,-0.029773164167627833,0.2069357939254133,0.10340638216070744,-0.09356401384083046,-0.13588619761630144,-0.0629911572472126,-0.13588619761630144,0.14769703960015382,-0.14769703960015382,0.029773164167627833,-0.044844290657439445,0.03844675124951941,-0.029773164167627833,0.13588619761630144,0.24415224913494812,-0.14173010380622836,0.2679584775086506,-0.09356401384083046,-0.09356401384083046,0.029773164167627833,-0.041584006151480196,-0.07111111111111111,-0.08882737408688965,0.05911572472126105,0.2599000384467512,-0.16633602460592078,0.003936947327950788,-0.01384083044982699,0.11909265667051133,0.21413302575932336,0.16633602460592078,-0.09842368319876971,-0.14769703960015382,-0.14769703960015382,-0.05911572472126105,-0.0271280276816609,-0.09356401384083046,-0.16000000000000003,0.09356401384083046,-0.01574778931180315,-0.186082276047674,0.05536332179930796,0.09356401384083046,-0.2069357939254133,-0.09356401384083046,0.03844675124951941,0.14769703960015382,0.09356401384083046,2,79,37,29,144,7
-81.06284834484048,27.366052236596076,-0.04822760476739715,-0.13588619761630144,-0.03543252595155709,0.2288965782391388,-0.21413302575932336,-0.07972318339100345,0.09356401384083046,0.05911572472126105,0.0271280276816609,0.24415224913494812,-0.0271280276816609,-0.1085121107266436,-0.15378700499807765,0.07111111111111111,-0.022206843521722412,0.2364628988850442,-0.11909265667051133,0.07111111111111111,-0.05911572472126105,0.044844290657439445,-0.11909265667051133,0.10340638216070744,0.041584006151480196,0.000984236831987697,0.09842368319876971,0.13588619761630144,-0.19986159169550174,-0.08882737408688965,0.05536332179930796,0.29287197231833906,0.21413302575932336,-0.06698961937716265,-0.041584006151480196,-0.01574778931180315,-0.2761399461745483,0.11909265667051133,-0.024605920799692427,0.07535563244905807,-0.007443291041906958,0.003014225297962322,0.15378700499807765,-0.08882737408688965,0.06698961937716265,0.07535563244905807,-0.041584006151480196,-0.00024605920799692423,-0.07535563244905807,-0.19986159169550174,0.16633602460592078,0.11909265667051133,-0.12456747404844293,-0.03543252595155709,-0.06698961937716265,0.17937716262975778,0.0629911572472126,-0.16000000000000003,0.003936947327950788,0.08421376393694734,0.06698961937716265,-0.3188927335640138,0.10340638216070744,0.010396001537870049,-0.05173394848135333,-0.029773164167627833,5,53,95,1,151,9
-104.94231438494765,34.23367258368982,0.06698961937716265,0.15378700499807765,0.07972318339100345,-0.08882737408688965,0.06698961937716265,0.07972318339100345,-0.007443291041906958,0.09356401384083046,-0.12456747404844293,-0.08882737408688965,-0.024605920799692427,-0.11909265667051133,-0.2364628988850442,-0.16000000000000003,0.07535563244905807,-0.07111111111111111,-0.11909265667051133,0.17279507881584008,0.21413302575932336,-0.2761399461745483,-0.03254133025759323,-0.13016532103037293,-0.0629911572472126,-0.03543252595155709,-0.21413302575932336,0.13016532103037293,0.029773164167627833,-0.08421376393694734,0.01384083044982699,0.16000000000000003,0.186082276047674,0.0271280276816609,0.22145328719723184,-0.1085121107266436,0.029773164167627833,-0.07972318339100345,0.044844290657439445,0.06698961937716265,-0.12456747404844293,-0.04822760476739715,0.22145328719723184,-0.16633602460592078,0.13016532103037293,-0.17937716262975778,0.08882737408688965,0.2679584775086506,0.1085121107266436,0.002214532871972318,-0.029773164167627833,-0.28444444444444444,-0.041584006151480196,0.03844675124951941,0.06698961937716265,0.00024605920799692423,0.09842368319876971,0.08421376393694734,-0.22145328719723184,-0.08421376393694734,-0.044844290657439445,0.044844290657439445,-0.05536332179930796,-0.029773164167627833,0.0271280276816609,-0.004982698961937716,2,81,43,26,150,10
-99.70064470211025,35.56767078060731,0.08882737408688965,-0.04822760476739715,-0.01384083044982699,-0.12456747404844293,0.06698961937716265,-0.03543252595155709,-0.03543252595155709,0.04822760476739715,-0.05536332179930796,-0.1085121107266436,0.006151480199923107,-0.16633602460592078,-0.2288965782391388,-0.29287197231833906,-0.003936947327950788,-0.024605920799692427,-0.21413302575932336,-0.05173394848135333,-0.19986159169550174,0.0629911572472126,-0.14173010380622836,0.029773164167627833,-0.003936947327950788,0.10340638216070744,0.09356401384083046,0.0629911572472126,-0.14173010380622836,-0.13588619761630144,0.09842368319876971,0.2288965782391388,-0.003936947327950788,0.0629911572472126,0.31009611687812383,-0.041584006151480196,-0.03543252595155709,-0.08421376393694734,-0.04822760476739715,-0.09842368319876971,0.044844290657439445,-0.022206843521722412,0.03844675124951941,-0.08421376393694734,0.19986159169550174,-0.09842368319876971,0.09356401384083046,0.24415224913494812,0.2761399461745483,-0.186082276047674,0.14769703960015382,-0.28444444444444444,0.007443291041906958,0.0629911572472126,0.010396001537870049,0.15378700499807765,-0.0629911572472126,0.05173394848135333,-0.05173394848135333,-0.09356401384083046,-0.06698961937716265,0.09356401384083046,-0.012056901191849288,-0.0629911572472126,0.1085121107266436,0.06698961937716265,2,75,38,24,155,10
-88.11013174875812,38.57028961777681,-0.13588619761630144,-0.07111111111111111,0.008858131487889272,-0.04822760476739715,-0.05911572472126105,-0.16000000000000003,-0.012056901191849288,0.186082276047674,0.1085121107266436,-0.1929104190695886,0.05173394848135333,0.17279507881584008,0.0629911572472126,0.14173010380622836,0.0271280276816609,-0.019930795847750864,-0.2364628988850442,0.044844290657439445,-0.09356401384083046,-0.1085121107266436,-0.024605920799692427,-0.04822760476739715,-0.024605920799692427,0.15378700499807765,-0.13016532103037293,0.13016532103037293,0.019930795847750864,0.1085121107266436,-0.0271280276816609,-0.14173010380622836,-0.15378700499807765,-0.13016532103037293,0.05173394848135333,-0.07972318339100345,0.019930795847750864,0.05911572472126105,-0.11374086889657825,-0.08421376393694734,0.14769703960015382,-0.05173394848135333,-0.041584006151480196,0.11909265667051133,0.2069357939254133,-0.2599000384467512,-0.14769703960015382,0.01384083044982699,0.22145328719723184,-0.07972318339100345,0.16633602460592078,-0.07111111111111111,-0.09356401384083046,0.1085121107266436,-0.21413302575932336,0.006151480199923107,0.2599000384467512,0.22145328719723184,-0.06698961937716265,0.15378700499807765,0.003014225297962322,-0.186082276047674,-0.09842368319876971,-0.14769703960015382,-0.13588619761630144,0.044844290657439445,2,61,18,19,156,12
-89.81019342395432,39.01495568341597,-0.10340638216070744,-0.07111111111111111,0.024605920799692427,0.006151480199923107,0.07972318339100345,-0.11909265667051133,-0.010396001537870049,0.12456747404844293,0.01574778931180315,-0.1085121107266436,0.14173010380622836,-0.15378700499807765,-0.12456747404844293,-0.10340638216070744,-0.14173010380622836,0.19986159169550174,-0.16000000000000003,0.08421376393694734,-0.2679584775086506,0.07972318339100345,-0.024605920799692427,0.0271280276816609,-0.09356401384083046,0.06698961937716265,0.12456747404844293,0.07111111111111111,-0.2679584775086506,-0.09356401384083046,0.08882737408688965,0.03844675124951941,-0.14173010380622836,0.01574778931180315,0.0015378700499807767,0.0015378700499807767,-0.024605920799692427,-0.07535563244905807,-0.17279507881584008,-0.24415224913494812,-0.024605920799692427,-0.14173010380622836,-0.09842368319876971,0.007443291041906958,0.2599000384467512,0.03254133025759323,0.019930795847750864,0.14769703960015382,0.2288965782391388,-0.1085121107266436,0.21413302575932336,-0.17937716262975778,-0.12456747404844293,0.022206843521722412,-0.08882737408688965,0.16633602460592078,0.09842368319876971,0.15378700499807765,0.07111111111111111,0.11374086889657825,0.029773164167627833,0.1085121107266436,-0.0629911572472126,-0.19986159169550174,-0.17279507881584008,-0.03543252595155709,2,59,21,16,151,8
-114.53183004292354,39.16317770529569,0.16633602460592078,0.07972318339100345,0.041584006151480196,-0.03254133025759323,0.2288965782391388,0.1929104190695886,0.041584006151480196,-0.022206843521722412,-0.186082276047674,0.07111111111111111,0.06698961937716265,-0.05173394848135333,-0.1929104190695886,-0.1085121107266436,-0.024605920799692427,0.007443291041906958,-0.0629911572472126,0.13588619761630144,0.31009611687812383,-0.186082276047674,-0.019930795847750864,-0.03844675124951941,-0.003014225297962322,6.151480199923106e-05,-0.08882737408688965,0.08421376393694734,0.006151480199923107,-0.019930795847750864,0.012056901191849288,0.13016532103037293,0.05173394848135333,0.14173010380622836,0.24415224913494812,-0.15378700499807765,0.041584006151480196,-0.09842368319876971,0.08882737408688965,0.022206843521722412,-0.17279507881584008,-0.019930795847750864,0.0629911572472126,-0.11374086889657825,0.13016532103037293,-0.24415224913494812,0.14769703960015382,0.1085121107266436,0.16000000000000003,-0.17279507881584008,-0.017777777777777778,-0.186082276047674,0.07111111111111111,-0.17279507881584008,-0.01574778931180315,-0.11909265667051133,0.19986159169550174,0.14769703960015382,-0.2364628988850442,-0.15378700499807765,-0.10340638216070744,-0.03254133025759323,0.09842368319876971,-0.04822760476739715,-0.0015378700499807767,0.03543252595155709,2,82,53,15,134,10
